GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Sebastian Giovinco,1400720,776,1/26/1987,23,0,0,30,4,5256,7400,7400,163,145,10769002,165,60,M/AM LC,2,2,1,3,3,2,3,6,1,1,3,15,15,17,12,15,14,2,14,8,4,14,17,4,17,9,13,12,10,12,14,13,15,17,11,14,6,12,10,16,18,9,3,12,13,16,20,14,4,12,3,10,4,11,15,17,14,14,14,14,14,9,M/AM LC,414,13,20,20,1,1,1,19,20,14,1,1,20,19,14,1,1,1,15,15,8,1,1,5.84116E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Samir Nasri,8428584,769,6/26/1987,23,15,2,6,0,6320,7154,8050,175,159,-1,177,75,M/AM RLC,3,1,3,3,1,2,2,4,1,1,3,12,12,16,14,17,15,5,13,2,6,15,12,10,16,12,14,12,15,12,15,13,16,14,10,16,8,13,13,15,16,16,8,15,15,14,20,15,9,13,6,14,12,14,14,16,14,14,14,14,11,8,M/AM RLC,416,1,20,20,1,10,1,18,20,15,1,1,20,18,15,1,1,1,17,17,15,1,1,5.54051E+11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Ryan Babel,856957,784,12/19/1986,23,39,5,5,2,5041,7250,7100,158,142,19864622,185,79,M/AM/S LC,3,3,3,2,2,2,1,1,3,2,3,9,13,13,15,13,7,8,15,5,7,13,8,6,15,3,7,5,10,11,13,14,4,15,7,15,9,9,6,16,16,15,12,9,16,17,20,14,15,7,5,10,4,15,14,14,6,5,7,10,9,14,M/AM/S LC,424,16,20,20,1,1,1,18,20,14,1,1,20,18,14,1,1,1,1,12,1,1,1,5.66936E+11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Ruben Micael,744496,788,8/19/1986,23,0,0,0,0,3500,6750,6750,152,140,40071818,175,73,M/AM C,2,2,2,2,3,1,1,3,3,1,1,14,14,14,12,16,14,9,14,8,10,16,14,10,16,12,14,13,15,14,16,16,14,16,12,16,10,14,14,13,14,9,7,12,14,12,20,11,8,14,7,13,9,12,12,13,15,15,16,16,16,5,M/AM C,411,1,20,20,1,5,1,10,20,10,1,1,20,10,10,1,1,1,15,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Raúl García,1502117,796,7/11/1986,23,0,0,1,0,4830,6400,6400,145,139,7979960,183,81,DM/M/AM C,3,3,3,2,3,2,1,8,1,1,3,15,12,12,12,15,13,13,15,10,11,14,13,12,14,14,13,15,13,13,11,15,14,15,12,11,13,14,14,11,12,13,11,13,16,13,20,14,14,13,14,12,11,13,15,16,15,10,14,15,13,9,DM/M/AM C,431,4,17,20,1,17,1,1,20,1,1,1,17,1,1,1,1,1,20,1,1,1,1,2147484160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Perparim Hetemaj,8505627,768,12/12/1986,23,2,0,0,0,3025,5600,5550,132,110,745405,176,71,M RC,1,2,2,3,2,1,1,4,1,1,2,9,10,12,7,10,10,6,12,9,6,11,8,8,13,14,12,14,9,11,12,9,15,9,7,11,6,11,14,12,13,12,8,12,14,12,20,13,12,13,10,8,9,11,13,16,14,12,15,12,10,8,M RC,403,3,15,20,1,10,1,12,20,17,1,1,15,7,10,1,1,1,20,12,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Moritz Stoppelkamp,8728271,771,12/11/1986,23,0,0,0,0,2000,5950,5950,135,119,2656877,180,75,M/AM C,1,1,3,1,3,2,3,3,1,1,2,10,11,12,10,10,10,8,12,5,7,12,10,9,11,14,13,11,11,9,10,13,10,13,8,11,7,12,11,12,11,11,10,16,11,13,20,13,10,10,15,7,8,10,14,18,9,7,13,16,8,15,M/AM C,411,1,20,20,1,13,1,1,20,12,1,1,20,1,12,1,1,1,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Mauro Zárate,961289,1649,3/18/1987,23,0,0,0,0,5700,6794,7750,172,151,28129250,176,76,AM/S RLC,3,1,2,2,3,2,2,4,1,3,1,12,14,16,14,13,16,9,15,3,5,14,15,8,16,14,10,15,14,11,13,11,16,17,11,14,6,6,13,15,15,12,7,12,14,16,20,15,10,14,14,15,11,12,15,17,13,13,9,11,14,15,AM/S RLC,626,20,16,20,1,1,1,16,12,16,1,1,15,16,16,1,1,1,1,12,12,1,1,8.79621E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29/6/2010,Martin Harnik,35002612,755,6/10/1987,23,15,2,3,1,2900,5750,6150,141,123,822228,185,76,AM/S RC,1,1,3,2,2,2,3,1,2,1,2,6,12,13,8,10,8,6,10,2,4,10,9,6,12,10,7,11,6,10,9,8,14,15,5,12,6,10,13,16,14,10,12,16,15,17,20,9,9,9,9,10,8,10,15,15,10,10,11,12,13,9,AM/S RC,623,20,18,20,12,1,1,14,12,18,1,14,15,14,18,1,8,12,1,1,12,5,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Manuel Curto,744632,788,7/9/1986,23,0,0,0,0,1250,5000,5000,110,98,97605,187,78,M/AM C,2,1,2,3,1,3,2,3,1,1,1,10,10,10,11,9,9,12,10,8,7,11,11,8,10,11,11,11,9,9,11,10,10,12,10,11,9,10,9,10,10,12,13,14,12,10,20,11,13,10,8,10,12,10,13,14,14,9,9,5,11,6,M/AM C,411,7,20,20,1,1,1,1,20,1,1,1,20,1,1,1,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Lionel Messi,7458500,1649,6/24/1987,23,50,13,7,6,9312,9750,9750,197,193,127475412,170,67,M/AM/S RLC,3,3,3,1,2,2,1,5,3,1,2,12,15,20,17,16,14,9,16,5,6,17,18,7,20,7,17,11,16,16,17,16,15,20,12,16,6,11,12,18,20,16,5,20,11,16,12,15,8,17,6,15,13,15,14,18,16,17,15,15,14,6,M/AM/S RLC,426,17,20,20,1,1,1,17,20,19,1,1,20,17,19,1,1,1,1,15,15,1,1,2.32272E+15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29/6/2010,Kevin-Prince Boateng,8723705,21,3/6/1987,23,6,1,6,0,5112,7500,7000,154,143,11400000,185,86,M/AM C,1,2,3,1,2,1,3,4,3,1,2,7,11,13,12,14,11,10,14,8,7,14,11,10,14,16,13,11,13,12,15,11,9,14,8,14,4,6,15,14,13,14,13,14,13,14,20,13,15,11,19,13,12,16,6,18,6,11,8,5,9,18,M/AM C,411,1,20,20,1,10,1,12,20,14,1,1,20,10,13,1,1,1,18,12,14,1,1,2.25403E+15,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29/6/2010,Kévin Constant,8435076,22,5/10/1987,23,8,1,0,0,3906,6250,5600,140,125,882579,183,78,M/AM C,1,1,3,1,1,2,1,3,1,1,1,14,11,14,11,14,13,9,15,6,8,12,14,6,16,11,11,11,12,12,13,12,7,13,7,12,8,11,9,15,13,14,10,20,15,13,10,13,14,13,11,15,7,12,11,15,12,10,9,13,13,12,M/AM C,411,1,20,20,1,13,1,14,20,1,1,1,20,14,1,1,1,1,18,14,1,1,1,4194308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Juan Ángel Albín,5513030,1657,7/17/1986,23,0,0,14,7,4970,6344,6850,154,141,2488808,179,77,M/AM LC,2,3,2,2,3,2,2,5,1,1,2,15,14,16,12,14,16,12,14,5,4,15,15,4,16,8,16,11,11,9,17,14,13,16,6,15,10,13,10,15,17,8,8,20,13,16,4,11,10,9,8,12,5,14,15,13,9,11,12,11,12,8,M/AM LC,414,15,20,20,1,1,1,19,20,10,1,1,20,19,10,1,1,1,1,12,1,1,1,1.76437E+13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,José María Callejón,67011213,796,2/11/1987,23,0,0,4,1,4000,6250,6250,140,131,4440353,179,73,S C,2,2,2,2,1,1,3,4,2,2,3,10,12,14,14,11,9,11,8,8,5,11,13,6,15,9,11,14,12,11,12,12,10,16,8,14,8,12,15,15,13,12,10,9,12,14,20,13,13,13,7,10,10,11,9,14,10,13,15,12,9,10,S C,601,20,15,20,1,1,1,8,1,8,1,1,15,8,8,1,1,1,1,1,1,1,1,2105360,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Jérémy Ménez,8430773,769,5/7/1987,23,0,0,9,4,5500,6850,7100,163,152,16164528,181,77,M/AM/S RLC,3,1,1,2,3,2,3,1,3,2,3,6,13,17,12,13,12,12,12,5,3,15,11,3,16,12,13,11,12,9,14,13,14,16,7,15,6,6,9,16,18,15,10,15,15,14,20,13,14,9,8,14,6,10,9,17,14,13,11,8,8,13,M/AM/S RLC,426,17,20,18,1,1,1,20,20,16,1,1,18,20,16,1,1,1,1,12,12,1,1,7.04031E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29/6/2010,Ivo Ilicevic,8726196,761,11/14/1986,23,0,0,11,6,3500,6350,6350,145,127,2616387,174,63,M/AM RLC,2,2,2,2,3,3,3,6,2,2,3,7,12,14,12,13,5,7,10,6,4,13,12,5,14,12,12,12,9,11,10,9,12,14,6,12,5,11,13,14,14,9,7,16,12,13,20,13,6,11,7,12,11,15,13,12,13,10,13,13,14,10,M/AM RLC,416,1,20,20,1,1,1,19,20,18,1,1,20,19,18,1,1,1,15,15,15,1,1,5.49756E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Hatem Ben Arfa,919707,769,3/7/1987,23,7,1,4,0,5329,6750,6750,170,146,6966022,178,65,M/AM RLC,1,3,3,3,3,3,2,2,3,2,2,12,12,16,9,16,13,7,13,6,2,14,14,3,18,8,13,9,13,10,15,10,14,17,6,14,5,8,9,17,15,12,9,20,14,15,15,13,9,10,8,14,8,8,8,17,11,6,7,12,12,16,M/AM RLC,416,1,20,20,1,1,1,16,20,16,1,1,20,16,16,1,1,1,15,15,15,1,1,35433481220,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Graham Dorrans,5207960,793,5/5/1987,23,3,0,6,0,4900,7000,6900,160,140,13460152,181,73,M/AM RLC,3,2,1,2,1,1,1,2,2,3,2,11,12,14,11,14,13,8,11,5,8,14,12,9,15,11,12,13,14,12,15,14,16,15,14,14,12,15,14,14,12,13,7,14,14,13,20,13,10,16,10,12,1,15,17,13,14,13,15,11,13,3,M/AM RLC,416,12,20,20,1,14,1,15,20,15,1,2,20,15,15,1,1,1,20,15,15,1,2,2.2606E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Giuseppe Rossi,5124471,776,2/1/1987,23,14,3,22,11,6006,7250,7750,173,155,26714658,175,73,AM/S C,3,3,2,1,2,1,1,4,1,2,3,11,12,16,16,18,12,10,12,6,5,16,17,8,18,8,13,9,18,9,16,14,16,17,8,17,8,13,10,15,16,12,8,20,12,13,13,15,9,10,11,10,10,10,17,18,10,11,15,14,12,3,AM/S C,621,20,16,20,1,1,1,12,7,9,1,1,16,12,9,1,1,1,3,7,4,1,1,1040,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Gabriele Paonessa,7983854,776,4/18/1987,23,0,0,6,0,1000,5150,5150,135,109,462518,172,72,M/AM C,2,3,2,3,3,3,2,6,2,1,3,13,12,14,9,12,15,2,8,9,3,14,9,5,15,7,13,7,11,10,14,14,15,17,8,12,8,9,9,12,15,10,7,20,9,14,5,11,7,9,4,8,4,14,14,12,14,4,15,8,7,6,M/AM C,411,5,20,20,1,1,1,10,20,14,1,1,20,10,14,1,1,1,15,1,10,1,1,1.58467E+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29/6/2010,Facundo Coria,14004172,1649,5/28/1987,23,0,0,0,0,3500,5500,5500,138,128,376432,180,78,M/AM/S C,1,3,2,1,2,1,2,4,1,3,2,8,13,16,12,14,10,9,12,8,4,14,4,5,14,6,13,11,12,12,13,13,12,8,8,14,8,12,9,15,16,12,10,20,13,15,7,13,10,10,7,9,8,12,13,16,9,13,12,14,10,11,M/AM/S C,421,17,20,20,1,1,1,13,20,1,1,1,20,13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Erik Jendrisek,7563339,794,10/26/1986,23,18,2,0,0,4250,6500,6700,149,134,10925592,176,74,AM/S LC,2,3,1,2,2,3,2,2,2,3,3,3,12,12,15,13,6,11,11,1,7,13,6,7,14,5,11,9,9,12,10,11,11,10,10,15,7,13,17,15,14,9,9,20,13,15,8,14,7,14,2,14,2,13,12,15,13,13,14,13,12,6,AM/S LC,624,20,17,20,1,1,1,17,12,1,1,1,15,17,1,1,1,1,1,12,1,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,David Zurutuza,1507535,796,8/7/1986,23,0,0,0,0,4290,6050,6050,146,131,4776212,184,70,M/AM C,1,2,3,1,2,1,1,2,2,3,3,11,12,13,12,13,9,11,11,4,4,14,8,10,16,13,13,12,13,13,16,14,15,14,14,12,6,12,14,11,12,16,9,13,12,12,20,13,13,12,6,12,12,8,14,15,18,15,14,14,7,5,M/AM C,411,9,20,20,1,11,1,13,20,9,1,1,20,13,9,1,1,1,16,10,7,1,1,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Dario Vidosic,1302300,1435,4/8/1987,23,1,0,22,4,1500,5300,5300,135,106,1985390,184,74,M/AM/S RC,1,1,1,3,1,1,3,1,3,3,2,13,12,12,12,11,12,9,8,5,5,12,5,5,13,2,10,4,10,9,11,10,16,11,7,12,10,11,14,14,12,10,12,9,12,13,20,13,9,9,5,8,5,10,10,12,15,15,15,15,15,5,M/AM/S RC,423,18,20,20,1,1,1,10,20,17,1,1,20,10,17,1,1,1,14,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Christian Grimm,35017050,771,2/4/1987,23,0,0,0,0,500,4000,4000,95,90,452577,172,70,M/AM C,2,1,1,3,3,3,3,1,3,3,1,13,14,12,11,10,9,4,14,8,7,15,9,4,12,11,9,8,7,9,7,11,7,2,7,7,7,11,5,13,12,8,7,20,10,13,15,8,9,7,3,11,11,5,8,11,20,12,15,14,13,3,M/AM C,411,1,20,20,1,1,1,1,20,1,1,1,20,1,1,1,1,1,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Antonio Candreva,1400480,776,2/28/1987,23,2,0,14,0,1000,6500,6500,158,140,4787896,180,72,M/AM C,1,3,1,2,2,2,2,3,1,2,1,13,13,14,13,15,14,11,14,4,7,17,13,8,16,12,14,13,15,13,14,13,14,15,11,13,11,12,12,13,14,13,9,12,14,12,20,12,12,13,5,15,7,15,13,16,11,14,18,15,16,3,M/AM C,411,1,20,20,1,11,1,14,20,13,1,1,20,14,13,1,1,1,19,10,5,1,1,5.49756E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Anton Putsila,7485429,758,6/10/1987,23,12,3,8,1,4750,7590,5750,159,138,7008968,180,74,M/AM LC,1,3,2,2,1,3,1,4,1,2,3,14,13,16,12,14,14,8,12,10,7,14,13,11,16,15,10,14,12,10,14,8,14,14,11,12,10,14,15,14,15,13,12,20,15,14,10,15,12,8,7,14,4,15,8,11,11,14,16,11,14,11,M/AM LC,414,13,20,20,1,10,1,18,20,14,1,1,20,18,14,1,1,1,20,16,13,1,1,2.63883E+13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29/6/2010,Almen Abdi,5725575,798,10/21/1986,23,6,0,3,0,3969,6400,6050,147,126,6623896,182,72,M/AM C,3,1,2,2,1,3,3,4,1,2,2,12,12,12,10,14,15,9,17,5,7,14,13,12,14,11,13,12,14,10,15,11,11,14,7,11,10,14,14,12,12,13,11,10,12,13,20,11,11,14,7,12,9,15,9,14,9,10,8,12,10,11,M/AM C,411,1,20,20,1,12,1,1,20,1,1,1,20,1,1,1,1,1,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Alexander Baumjohann,8718228,771,1/23/1987,23,0,0,2,0,2750,6600,6600,153,135,3169967,178,73,M/AM RLC,1,1,3,1,2,2,1,5,1,3,1,12,13,14,9,16,10,8,14,8,4,15,12,6,16,6,13,6,8,8,17,10,5,16,4,10,6,8,7,16,17,8,7,17,13,13,20,10,7,5,8,14,12,12,8,16,8,15,7,12,12,6,M/AM RLC,416,8,20,18,1,1,1,15,20,20,1,1,18,15,20,1,1,1,15,15,15,1,1,5.50846E+11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Alejandro Alfaro,1504996,796,11/23/1986,23,0,0,4,0,4692,6750,6750,157,137,9658180,173,71,M/AM RC,1,3,2,3,2,1,2,1,3,1,2,12,13,14,15,15,10,12,14,6,4,14,11,5,15,8,12,8,13,9,14,15,13,16,11,16,7,11,11,14,15,8,8,13,10,14,20,13,8,11,8,15,8,12,12,14,14,12,14,15,15,6,M/AM RC,413,14,20,20,1,1,1,12,20,15,1,1,20,12,15,1,1,1,15,1,15,1,1,1424,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Alberto Lora,67011231,796,3/25/1987,23,0,0,0,0,1250,2000,2000,147,135,2040026,165,66,D/M RC,3,1,3,3,1,3,1,3,1,2,1,10,13,14,14,14,5,17,14,14,14,16,12,14,13,12,14,13,11,15,14,15,11,11,10,14,13,17,17,14,15,13,5,1,14,14,20,16,16,16,10,12,10,12,7,10,9,8,8,18,16,14,D/M RC,113,5,15,20,20,1,1,5,20,20,1,15,15,1,15,1,5,20,20,1,15,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Aaron Hunt,894135,771,9/4/1986,23,0,0,13,3,4500,7100,7100,156,144,21101178,183,73,M/AM RLC,3,2,3,2,3,3,3,3,1,1,1,10,15,14,16,15,10,7,14,8,5,15,12,8,16,6,12,7,11,7,16,16,6,17,6,17,8,10,12,14,16,10,10,20,7,13,10,12,9,7,15,11,17,17,3,16,10,14,4,7,9,18,M/AM RLC,416,15,20,20,1,1,1,18,20,19,1,1,20,18,19,1,1,1,14,12,12,1,1,6.01296E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Tiago Gomes,744456,788,8/19/1985,24,0,0,2,0,4032,5300,5100,148,127,2814029,181,76,M/AM C,1,2,2,1,2,1,1,4,1,2,3,13,12,13,15,13,11,15,16,10,10,13,11,12,14,11,13,10,12,11,13,13,14,12,10,15,13,15,14,13,11,13,12,5,11,12,20,15,13,16,8,11,10,14,8,14,12,13,14,15,14,7,M/AM C,411,1,16,20,1,14,1,1,20,1,1,1,16,1,1,1,1,1,20,1,1,1,1,320,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sylvain Marveaux,914905,769,4/15/1986,24,0,0,11,4,4900,6300,6300,155,140,3862419,172,66,M/AM LC,2,3,1,1,2,3,3,5,3,2,3,13,14,14,12,14,14,7,12,9,3,14,10,6,15,7,12,10,13,13,15,12,14,12,9,14,9,13,14,16,15,12,6,20,13,14,10,14,7,14,7,16,11,12,8,14,14,14,10,14,14,11,M/AM LC,414,10,20,17,8,10,1,20,20,1,1,8,17,20,1,1,8,1,15,15,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stuart Holden,72000199,390,8/1/1985,24,15,2,7,1,4032,6350,6650,138,127,6291530,178,73,M/AM RLC,1,1,1,1,1,9,1,1,1,1,1,12,12,10,11,10,13,9,12,3,7,11,12,8,10,13,9,15,10,6,12,9,14,12,7,10,12,14,14,12,11,13,9,16,15,12,20,14,12,9,3,13,16,12,17,14,12,12,13,12,14,9,M/AM RLC,416,1,20,20,1,4,1,18,20,19,1,1,20,18,19,1,1,1,18,15,18,1,1,515,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Simon Vukcevic,5753466,62002127,1/29/1986,24,20,1,3,1,5112,7150,7150,160,143,42171530,179,78,M/AM LC,2,2,2,1,3,3,2,7,2,1,2,16,17,16,15,16,16,13,19,11,8,14,14,8,17,12,14,13,9,11,15,12,13,15,10,13,9,6,12,13,11,16,11,20,14,12,10,15,17,11,10,16,12,13,10,18,10,18,10,10,7,15,M/AM LC,414,5,20,20,1,1,1,17,20,14,1,1,20,17,14,1,1,1,15,15,1,1,1,7.10227E+13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
